(06/26/2025 09:00:08PM) Core:3 "DECLARE var0 = 24"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:13PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:13PM) Core:3 "DECLARE var26 = 95"
(06/26/2025 09:00:13PM) Core:3 "ADD result27 = 61 + 69"
(06/26/2025 09:00:13PM) Core:3 "ADD result28 = 69 + 32"
(06/26/2025 09:00:14PM) Core:3 "ADD result29 = 32 + 24"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "ADD result32 = 61 + 69"
(06/26/2025 09:00:14PM) Core:3 "DECLARE var33 = 2"
(06/26/2025 09:00:14PM) Core:3 "ADD result34 = 32 + 24"
(06/26/2025 09:00:14PM) Core:3 "ADD result35 = 24 + 32"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:14PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:14PM) Core:3 "ADD result37 = 61 + 69"
(06/26/2025 09:00:15PM) Core:3 "Hello from o [38]"
(06/26/2025 09:00:16PM) Core:3 "DECLARE var41 = 11"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Hello from o [44]"
(06/26/2025 09:00:17PM) Core:3 "Hello from o [45]"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "DECLARE var47 = 49"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:17PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:17PM) Core:3 "SUBTRACT result50 = 24 - 32"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "SUBTRACT result53 = 69 - 32"
(06/26/2025 09:00:18PM) Core:3 "DECLARE var54 = 66"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "DECLARE var56 = 27"
(06/26/2025 09:00:18PM) Core:3 "SUBTRACT result57 = 61 - 69"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:18PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:18PM) Core:3 "Hello from o [59]"
(06/26/2025 09:00:20PM) Core:3 "SUBTRACT result61 = 32 - 61"
(06/26/2025 09:00:20PM) Core:3 "SUBTRACT result62 = 61 - 69"
(06/26/2025 09:00:20PM) Core:3 "Hello from o [63]"
(06/26/2025 09:00:20PM) Core:3 "SUBTRACT result64 = 32 - 24"
(06/26/2025 09:00:20PM) Core:3 "SUBTRACT result65 = 24 - 32"
(06/26/2025 09:00:20PM) Core:3 "SUBTRACT result67 = 61 - 69"
(06/26/2025 09:00:21PM) Core:3 "Hello from o [68]"
(06/26/2025 09:00:21PM) Core:3 "DECLARE var69 = 13"
(06/26/2025 09:00:21PM) Core:3 "SUBTRACT result70 = 24 - 32"
(06/26/2025 09:00:21PM) Core:3 "Hello from o [71]"
(06/26/2025 09:00:21PM) Core:3 "ADD result72 = 61 + 69"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:21PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:21PM) Core:3 "SUBTRACT result74 = 32 - 24"
(06/26/2025 09:00:21PM) Core:3 "DECLARE var75 = 80"
(06/26/2025 09:00:21PM) Core:3 "DECLARE var76 = 95"
(06/26/2025 09:00:22PM) Core:3 "Hello from o [77]"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:22PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:22PM) Core:3 "DECLARE var80 = 50"
(06/26/2025 09:00:23PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:23PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:23PM) Core:3 "Loop iteration 3"
(06/26/2025 09:00:23PM) Core:3 "Loop iteration 1"
(06/26/2025 09:00:23PM) Core:3 "Loop iteration 2"
(06/26/2025 09:00:23PM) Core:3 "Loop iteration 3"
(06/26/2025 09:17:52PM) Core:0 "DECLARE var0 = 62"
(06/26/2025 09:17:52PM) Core:0 "DECLARE var1 = 72"
(06/26/2025 09:17:52PM) Core:0 "DECLARE var2 = 98"
(06/26/2025 09:17:52PM) Core:0 "DECLARE var3 = 30"
(06/26/2025 09:17:52PM) Core:0 "DECLARE var4 = 70"
(06/26/2025 09:17:53PM) Core:0 "SUBTRACT result6 = 72 - 98"
(06/26/2025 09:17:53PM) Core:0 "SUBTRACT result7 = 98 - 30"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:53PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:53PM) Core:0 "Hello from o [10]"
(06/26/2025 09:17:54PM) Core:0 "Hello from o [11]"
(06/26/2025 09:17:54PM) Core:0 "Hello from o [12]"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:54PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:54PM) Core:0 "ADD result14 = 70 + 62"
(06/26/2025 09:17:54PM) Core:0 "SUBTRACT result15 = 62 - 72"
(06/26/2025 09:17:54PM) Core:0 "SUBTRACT result16 = 72 - 98"
(06/26/2025 09:17:55PM) Core:0 "SUBTRACT result18 = 30 - 70"
(06/26/2025 09:17:55PM) Core:0 "Hello from o [19]"
(06/26/2025 09:17:55PM) Core:0 "DECLARE var20 = 76"
(06/26/2025 09:17:56PM) Core:0 "DECLARE var21 = 21"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "DECLARE var24 = 77"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Hello from o [26]"
(06/26/2025 09:17:57PM) Core:0 "SUBTRACT result27 = 98 - 30"
(06/26/2025 09:17:57PM) Core:0 "Hello from o [28]"
(06/26/2025 09:17:57PM) Core:0 "ADD result29 = 70 + 62"
(06/26/2025 09:17:57PM) Core:0 "DECLARE var30 = 8"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:57PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:58PM) Core:0 "Hello from o [32]"
(06/26/2025 09:17:58PM) Core:0 "DECLARE var33 = 17"
(06/26/2025 09:17:58PM) Core:0 "Hello from o [34]"
(06/26/2025 09:17:59PM) Core:0 "DECLARE var36 = 12"
(06/26/2025 09:17:59PM) Core:0 "Hello from o [37]"
(06/26/2025 09:17:59PM) Core:0 "DECLARE var38 = 71"
(06/26/2025 09:17:59PM) Core:0 "Hello from o [39]"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 1"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 2"
(06/26/2025 09:17:59PM) Core:0 "Loop iteration 3"
(06/26/2025 09:17:59PM) Core:0 "SUBTRACT result42 = 98 - 30"
(06/26/2025 09:17:59PM) Core:0 "DECLARE var43 = 5"
(06/26/2025 09:18:00PM) Core:0 "DECLARE var45 = 79"
(06/26/2025 09:18:00PM) Core:0 "Hello from o [46]"
(06/26/2025 09:18:00PM) Core:0 "ADD result47 = 98 + 30"
(06/26/2025 09:18:01PM) Core:0 "DECLARE var48 = 69"
(06/26/2025 09:18:01PM) Core:0 "DECLARE var49 = 86"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:01PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:02PM) Core:0 "ADD result52 = 98 + 30"
(06/26/2025 09:18:02PM) Core:0 "ADD result53 = 30 + 70"
(06/26/2025 09:18:02PM) Core:0 "DECLARE var54 = 41"
(06/26/2025 09:18:02PM) Core:0 "DECLARE var55 = 78"
(06/26/2025 09:18:02PM) Core:0 "DECLARE var56 = 39"
(06/26/2025 09:18:02PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:02PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:02PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:02PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:02PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:02PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:02PM) Core:0 "SUBTRACT result58 = 30 - 70"
(06/26/2025 09:18:03PM) Core:0 "SUBTRACT result59 = 70 - 62"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:03PM) Core:0 "DECLARE var61 = 35"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:03PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:03PM) Core:0 "SUBTRACT result63 = 30 - 70"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 1"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 2"
(06/26/2025 09:18:04PM) Core:0 "Loop iteration 3"
(06/26/2025 09:18:04PM) Core:0 "Hello from o [66]"
(06/26/2025 09:18:04PM) Core:0 "ADD result67 = 98 + 30"
(06/26/2025 09:18:05PM) Core:0 "DECLARE var69 = 1"
(06/26/2025 09:18:05PM) Core:0 "SUBTRACT result70 = 62 - 72"
(06/26/2025 09:18:07PM) Core:0 "DECLARE var73 = 70"
(06/26/2025 09:18:07PM) Core:0 "Hello from o [74]"
(06/26/2025 09:18:08PM) Core:0 "ADD result76 = 72 + 98"
(06/26/2025 09:18:08PM) Core:0 "Hello from o [77]"
(06/26/2025 09:18:08PM) Core:0 "Hello from o [78]"
