(06/26/2025 06:55:44PM) Core:2 "DECLARE var0 = 100"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 3"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 1"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 2"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 3"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 1"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 2"
(06/26/2025 06:55:52PM) Core:2 "Loop iteration 3"
(06/26/2025 06:55:52PM) Core:2 "Hello from hello [36]"
(06/26/2025 06:55:52PM) Core:2 "DECLARE var37 = 57"
(06/26/2025 06:55:52PM) Core:2 "SUBTRACT result38 = 19 - 36"
(06/26/2025 06:55:52PM) Core:2 "DECLARE var39 = 23"
(06/26/2025 06:55:52PM) Core:2 "Hello from hello [40]"
(06/26/2025 06:55:52PM) Core:2 "ADD result41 = 17 + 82"
(06/26/2025 06:55:52PM) Core:2 "SUBTRACT result42 = 82 - 19"
(06/26/2025 06:55:53PM) Core:2 "ADD result43 = 19 + 36"
(06/26/2025 06:55:53PM) Core:2 "Loop iteration 1"
(06/26/2025 06:55:53PM) Core:2 "Loop iteration 2"
(06/26/2025 06:55:53PM) Core:2 "Loop iteration 3"
(06/26/2025 06:55:53PM) Core:2 "Loop iteration 1"
(06/26/2025 06:55:53PM) Core:2 "Loop iteration 2"
(06/26/2025 06:55:53PM) Core:2 "Loop iteration 3"
(06/26/2025 06:55:53PM) Core:2 "SUBTRACT result46 = 17 - 82"
(06/26/2025 06:55:53PM) Core:2 "SUBTRACT result47 = 82 - 19"
(06/26/2025 06:55:54PM) Core:2 "DECLARE var48 = 75"
(06/26/2025 06:55:54PM) Core:2 "SUBTRACT result50 = 100 - 17"
(06/26/2025 06:55:54PM) Core:2 "SUBTRACT result51 = 17 - 82"
(06/26/2025 06:55:54PM) Core:2 "SUBTRACT result52 = 82 - 19"
(06/26/2025 06:55:54PM) Core:2 "ADD result53 = 19 + 36"
(06/26/2025 06:55:56PM) Core:2 "SUBTRACT result55 = 100 - 17"
